update,env_steps,episodic_return,total_loss,value_loss,actor_loss,entropy,task_reward_mean,task_reward_std,goal_reward_mean,goal_reward_std,task_reward_running_mean,task_reward_running_std,goal_reward_running_mean,goal_reward_running_std,learning_rate,obs_norm_mean,obs_norm_var,train_goal_success_rate,rnd_reward_mean,rnd_reward_std,rnd_raw_intrinsic_mean,rnd_rew_running_std,rnd_predictor_loss,icm_reward_mean,icm_reward_std,icm_raw_intrinsic_mean,icm_rew_running_std,icm_loss,eval_success_rate,eval_episodic_return,eval_oracle_return,LR,NUM_ENVS,NUM_STEPS,TOTAL_TIMESTEPS,UPDATE_EPOCHS,NUM_MINIBATCHES,GAMMA,GAE_LAMBDA,CLIP_EPS,ENT_COEF,VF_COEF,HIDDEN_DIM,MAX_GRAD_NORM,ACTIVATION,ENV_NAME,ENV_BACKEND,EPISODE_LENGTH,ACTION_REPEAT,ENV_KWARGS,ANNEAL_LR,NORMALIZE_ENV,DEBUG,SEED,WANDB_MODE,ENTITY,PROJECT,EVAL_RENDER_STEPS,EVAL_RENDER_MAX_FRAMES,EVAL_RENDER_HEIGHT,EVAL_RENDER_LOG_WANDB_HTML,TRAIN_RENDER_FREQ,EVAL_FREQ,EVAL_NUM_ENVS,COMMENT,ADD_GOAL_REWARD,USE_ORACLE_REWARD,ORACLE_REWARD_COEF,CONDITION_ON_GOAL,GOAL_REACH_EPSILON,SAVE_MODEL,checkpoint_dir,USE_RND,RND_COEF,RND_LR,RND_HIDDEN_DIM,RND_OUTPUT_DIM,USE_ICM,ICM_COEF,ICM_LR,ICM_HIDDEN_DIM,ICM_FEATURE_DIM,ICM_BETA,TASK_REWARD_COEF,LOG_CSV,CSV_LOG_FREQ,GPU_NAME,EXP_DIR,run_id
890,14581760,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0003,256,64,350000000,4,8,0.99,0.8,0.2,0.0,0.5,256,1.0,tanh,ant_u_maze_single_goal,,1000,1,{},1,1,0,75937,online,,purejaxrl_ant_u_maze_single_goal_no_teacher_rnd_baseline,300,1000,360,1,200,10,50,no_teacher_rnd_baseline,0,0,1.0,0,0.5,1,checkpoints,1,0.01,0.0001,256,128,0,1.0,0.0001,256,128,0.2,1.0,1,1,Quadro RTX 8000,/network/scratch/f/faisal.mohamed/purejaxrl/counter-force_127766256,counter-force_127766256
890,14598144,0.0,-0.0134360874071717,1.150675871031126e-06,-0.0134366620332002,3.007554531097412,0.0,0.0,0.0,0.0,8.014717423066031e-06,0.0028310162015259,0.0,0.0,0.0002875011996366,0.9433885216712952,5.582810878753662,0.0,0.0051032193005084,0.0020155601669102,0.046036273241043,9.020525932312012,0.0460314005613327,,,,,,,,,0.0003,256,64,350000000,4,8,0.99,0.8,0.2,0.0,0.5,256,1.0,tanh,ant_u_maze_single_goal,,1000,1,{},1,1,0,75937,online,,purejaxrl_ant_u_maze_single_goal_no_teacher_rnd_baseline,300,1000,360,1,200,10,50,no_teacher_rnd_baseline,0,0,1.0,0,0.5,1,checkpoints,1,0.01,0.0001,256,128,0,1.0,0.0001,256,128,0.2,1.0,1,1,Quadro RTX 8000,/network/scratch/f/faisal.mohamed/purejaxrl/counter-force_127766256,counter-force_127766256
900,14745600,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0003,256,64,350000000,4,8,0.99,0.8,0.2,0.0,0.5,256,1.0,tanh,ant_u_maze_single_goal,,1000,1,{},1,1,0,75937,online,,purejaxrl_ant_u_maze_single_goal_no_teacher_rnd_baseline,300,1000,360,1,200,10,50,no_teacher_rnd_baseline,0,0,1.0,0,0.5,1,checkpoints,1,0.01,0.0001,256,128,0,1.0,0.0001,256,128,0.2,1.0,1,1,Quadro RTX 8000,/network/scratch/f/faisal.mohamed/purejaxrl/counter-force_127766256,counter-force_127766256
906,14860288,0.0,-0.0104080969467759,8.360452170563804e-07,-0.0104085151106119,2.9336977005004883,0.0,0.0,0.0,0.0,7.873333743191324e-06,0.0028059349860996,0.0,0.0,0.0002872764889616,0.9442030191421508,5.593504905700684,0.0,0.0048761507496237,0.0020347794052213,0.0437566712498664,8.973456382751465,0.0437448658049106,,,,,,,,,0.0003,256,64,350000000,4,8,0.99,0.8,0.2,0.0,0.5,256,1.0,tanh,ant_u_maze_single_goal,,1000,1,{},1,1,0,75937,online,,purejaxrl_ant_u_maze_single_goal_no_teacher_rnd_baseline,300,1000,360,1,200,10,50,no_teacher_rnd_baseline,0,0,1.0,0,0.5,1,checkpoints,1,0.01,0.0001,256,128,0,1.0,0.0001,256,128,0.2,1.0,1,1,Quadro RTX 8000,/network/scratch/f/faisal.mohamed/purejaxrl/counter-force_127766256,counter-force_127766256
910,14909440,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0003,256,64,350000000,4,8,0.99,0.8,0.2,0.0,0.5,256,1.0,tanh,ant_u_maze_single_goal,,1000,1,{},1,1,0,75937,online,,purejaxrl_ant_u_maze_single_goal_no_teacher_rnd_baseline,300,1000,360,1,200,10,50,no_teacher_rnd_baseline,0,0,1.0,0,0.5,1,checkpoints,1,0.01,0.0001,256,128,0,1.0,0.0001,256,128,0.2,1.0,1,1,Quadro RTX 8000,/network/scratch/f/faisal.mohamed/purejaxrl/counter-force_127766256,counter-force_127766256
920,15073280,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0003,256,64,350000000,4,8,0.99,0.8,0.2,0.0,0.5,256,1.0,tanh,ant_u_maze_single_goal,,1000,1,{},1,1,0,75937,online,,purejaxrl_ant_u_maze_single_goal_no_teacher_rnd_baseline,300,1000,360,1,200,10,50,no_teacher_rnd_baseline,0,0,1.0,0,0.5,1,checkpoints,1,0.01,0.0001,256,128,0,1.0,0.0001,256,128,0.2,1.0,1,1,Quadro RTX 8000,/network/scratch/f/faisal.mohamed/purejaxrl/counter-force_127766256,counter-force_127766256
921,15106048,0.0390625,-0.0203726179897785,4.520586662692949e-05,-0.0203952211886644,2.859628677368164,0.0,0.0,0.0,0.0,8.407228961004876e-06,0.0028995098546147,0.0,0.0,0.0002870658354368,0.9449582099914552,5.601892948150635,0.00390625,0.0049642613157629,0.002338201040402,0.0443296432495117,8.92870807647705,0.0443273223936557,,,,,,,,,0.0003,256,64,350000000,4,8,0.99,0.8,0.2,0.0,0.5,256,1.0,tanh,ant_u_maze_single_goal,,1000,1,{},1,1,0,75937,online,,purejaxrl_ant_u_maze_single_goal_no_teacher_rnd_baseline,300,1000,360,1,200,10,50,no_teacher_rnd_baseline,0,0,1.0,0,0.5,1,checkpoints,1,0.01,0.0001,256,128,0,1.0,0.0001,256,128,0.2,1.0,1,1,Quadro RTX 8000,/network/scratch/f/faisal.mohamed/purejaxrl/counter-force_127766256,counter-force_127766256
930,15237120,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0003,256,64,350000000,4,8,0.99,0.8,0.2,0.0,0.5,256,1.0,tanh,ant_u_maze_single_goal,,1000,1,{},1,1,0,75937,online,,purejaxrl_ant_u_maze_single_goal_no_teacher_rnd_baseline,300,1000,360,1,200,10,50,no_teacher_rnd_baseline,0,0,1.0,0,0.5,1,checkpoints,1,0.01,0.0001,256,128,0,1.0,0.0001,256,128,0.2,1.0,1,1,Quadro RTX 8000,/network/scratch/f/faisal.mohamed/purejaxrl/counter-force_127766256,counter-force_127766256
937,15368192,0.0,-0.0121273100376129,2.691780082386685e-06,-0.0121286567300558,2.763237953186035,0.0,0.0,0.0,0.0,8.263821655418724e-06,0.0028746745083481,0.0,0.0,0.0002868411247618,0.9456542134284972,5.609179973602295,0.0,0.0047325585037469,0.0022157568018883,0.042053110897541,8.88564395904541,0.0420475713908672,,,,,,,,,0.0003,256,64,350000000,4,8,0.99,0.8,0.2,0.0,0.5,256,1.0,tanh,ant_u_maze_single_goal,,1000,1,{},1,1,0,75937,online,,purejaxrl_ant_u_maze_single_goal_no_teacher_rnd_baseline,300,1000,360,1,200,10,50,no_teacher_rnd_baseline,0,0,1.0,0,0.5,1,checkpoints,1,0.01,0.0001,256,128,0,1.0,0.0001,256,128,0.2,1.0,1,1,Quadro RTX 8000,/network/scratch/f/faisal.mohamed/purejaxrl/counter-force_127766256,counter-force_127766256
940,15400960,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0003,256,64,350000000,4,8,0.99,0.8,0.2,0.0,0.5,256,1.0,tanh,ant_u_maze_single_goal,,1000,1,{},1,1,0,75937,online,,purejaxrl_ant_u_maze_single_goal_no_teacher_rnd_baseline,300,1000,360,1,200,10,50,no_teacher_rnd_baseline,0,0,1.0,0,0.5,1,checkpoints,1,0.01,0.0001,256,128,0,1.0,0.0001,256,128,0.2,1.0,1,1,Quadro RTX 8000,/network/scratch/f/faisal.mohamed/purejaxrl/counter-force_127766256,counter-force_127766256
950,15564800,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0003,256,64,350000000,4,8,0.99,0.8,0.2,0.0,0.5,256,1.0,tanh,ant_u_maze_single_goal,,1000,1,{},1,1,0,75937,online,,purejaxrl_ant_u_maze_single_goal_no_teacher_rnd_baseline,300,1000,360,1,200,10,50,no_teacher_rnd_baseline,0,0,1.0,0,0.5,1,checkpoints,1,0.01,0.0001,256,128,0,1.0,0.0001,256,128,0.2,1.0,1,1,Quadro RTX 8000,/network/scratch/f/faisal.mohamed/purejaxrl/counter-force_127766256,counter-force_127766256
953,15630336,0.0,-0.0133122839033603,1.0820332363437046e-06,-0.0133128240704536,2.613034725189209,0.0,0.0,0.0,0.0,8.125224667310249e-06,0.0028504661750048,0.0,0.0,0.0002866164431907,0.9464558959007264,5.625360012054443,0.0,0.0051651392132043,0.0019949013367295,0.045658566057682,8.839483261108398,0.0456437170505523,,,,,,,,,0.0003,256,64,350000000,4,8,0.99,0.8,0.2,0.0,0.5,256,1.0,tanh,ant_u_maze_single_goal,,1000,1,{},1,1,0,75937,online,,purejaxrl_ant_u_maze_single_goal_no_teacher_rnd_baseline,300,1000,360,1,200,10,50,no_teacher_rnd_baseline,0,0,1.0,0,0.5,1,checkpoints,1,0.01,0.0001,256,128,0,1.0,0.0001,256,128,0.2,1.0,1,1,Quadro RTX 8000,/network/scratch/f/faisal.mohamed/purejaxrl/counter-force_127766256,counter-force_127766256
960,15728640,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0003,256,64,350000000,4,8,0.99,0.8,0.2,0.0,0.5,256,1.0,tanh,ant_u_maze_single_goal,,1000,1,{},1,1,0,75937,online,,purejaxrl_ant_u_maze_single_goal_no_teacher_rnd_baseline,300,1000,360,1,200,10,50,no_teacher_rnd_baseline,0,0,1.0,0,0.5,1,checkpoints,1,0.01,0.0001,256,128,0,1.0,0.0001,256,128,0.2,1.0,1,1,Quadro RTX 8000,/network/scratch/f/faisal.mohamed/purejaxrl/counter-force_127766256,counter-force_127766256
968,15876096,0.0,-0.0138850677758455,1.0171463600272546e-06,-0.0138855762779712,2.5078892707824707,0.0,0.0,0.0,0.0,7.999447916517965e-06,0.0028283181600272,0.0,0.0,0.000286405760562,0.947044551372528,5.64202356338501,0.0,0.0050814822316169,0.0020426216069608,0.0446892417967319,8.7937650680542,0.0446868985891342,,,,,,,,,0.0003,256,64,350000000,4,8,0.99,0.8,0.2,0.0,0.5,256,1.0,tanh,ant_u_maze_single_goal,,1000,1,{},1,1,0,75937,online,,purejaxrl_ant_u_maze_single_goal_no_teacher_rnd_baseline,300,1000,360,1,200,10,50,no_teacher_rnd_baseline,0,0,1.0,0,0.5,1,checkpoints,1,0.01,0.0001,256,128,0,1.0,0.0001,256,128,0.2,1.0,1,1,Quadro RTX 8000,/network/scratch/f/faisal.mohamed/purejaxrl/counter-force_127766256,counter-force_127766256
970,15892480,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0003,256,64,350000000,4,8,0.99,0.8,0.2,0.0,0.5,256,1.0,tanh,ant_u_maze_single_goal,,1000,1,{},1,1,0,75937,online,,purejaxrl_ant_u_maze_single_goal_no_teacher_rnd_baseline,300,1000,360,1,200,10,50,no_teacher_rnd_baseline,0,0,1.0,0,0.5,1,checkpoints,1,0.01,0.0001,256,128,0,1.0,0.0001,256,128,0.2,1.0,1,1,Quadro RTX 8000,/network/scratch/f/faisal.mohamed/purejaxrl/counter-force_127766256,counter-force_127766256
980,16056320,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0003,256,64,350000000,4,8,0.99,0.8,0.2,0.0,0.5,256,1.0,tanh,ant_u_maze_single_goal,,1000,1,{},1,1,0,75937,online,,purejaxrl_ant_u_maze_single_goal_no_teacher_rnd_baseline,300,1000,360,1,200,10,50,no_teacher_rnd_baseline,0,0,1.0,0,0.5,1,checkpoints,1,0.01,0.0001,256,128,0,1.0,0.0001,256,128,0.2,1.0,1,1,Quadro RTX 8000,/network/scratch/f/faisal.mohamed/purejaxrl/counter-force_127766256,counter-force_127766256
984,16138240,0.0,-0.013629900291562,7.750491590741149e-07,-0.0136302867904305,2.407803773880005,0.0,0.0,0.0,0.0,7.869507498980965e-06,0.0028052532579749,0.0,0.0,0.0002861810789909,0.947844922542572,5.660669803619385,0.0,0.0050539029762148,0.0019989348948001,0.0442125126719474,8.747941017150879,0.0442039147019386,,,,,,,,,0.0003,256,64,350000000,4,8,0.99,0.8,0.2,0.0,0.5,256,1.0,tanh,ant_u_maze_single_goal,,1000,1,{},1,1,0,75937,online,,purejaxrl_ant_u_maze_single_goal_no_teacher_rnd_baseline,300,1000,360,1,200,10,50,no_teacher_rnd_baseline,0,0,1.0,0,0.5,1,checkpoints,1,0.01,0.0001,256,128,0,1.0,0.0001,256,128,0.2,1.0,1,1,Quadro RTX 8000,/network/scratch/f/faisal.mohamed/purejaxrl/counter-force_127766256,counter-force_127766256
990,16220160,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0003,256,64,350000000,4,8,0.99,0.8,0.2,0.0,0.5,256,1.0,tanh,ant_u_maze_single_goal,,1000,1,{},1,1,0,75937,online,,purejaxrl_ant_u_maze_single_goal_no_teacher_rnd_baseline,300,1000,360,1,200,10,50,no_teacher_rnd_baseline,0,0,1.0,0,0.5,1,checkpoints,1,0.01,0.0001,256,128,0,1.0,0.0001,256,128,0.2,1.0,1,1,Quadro RTX 8000,/network/scratch/f/faisal.mohamed/purejaxrl/counter-force_127766256,counter-force_127766256
999,16384000,0.0,-0.0145364440977573,8.416717491854797e-07,-0.0145368659868836,2.329226016998291,0.0,0.0,0.0,0.0,7.751465091132559e-06,0.002784134587273,0.0,0.0,0.000285970425466,0.9487420320510864,5.679415702819824,0.0,0.0050126961432397,0.0023905616253614,0.043632585555315,8.703021049499512,0.0436264425516128,,,,,,,,,0.0003,256,64,350000000,4,8,0.99,0.8,0.2,0.0,0.5,256,1.0,tanh,ant_u_maze_single_goal,,1000,1,{},1,1,0,75937,online,,purejaxrl_ant_u_maze_single_goal_no_teacher_rnd_baseline,300,1000,360,1,200,10,50,no_teacher_rnd_baseline,0,0,1.0,0,0.5,1,checkpoints,1,0.01,0.0001,256,128,0,1.0,0.0001,256,128,0.2,1.0,1,1,Quadro RTX 8000,/network/scratch/f/faisal.mohamed/purejaxrl/counter-force_127766256,counter-force_127766256
1000,16384000,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0003,256,64,350000000,4,8,0.99,0.8,0.2,0.0,0.5,256,1.0,tanh,ant_u_maze_single_goal,,1000,1,{},1,1,0,75937,online,,purejaxrl_ant_u_maze_single_goal_no_teacher_rnd_baseline,300,1000,360,1,200,10,50,no_teacher_rnd_baseline,0,0,1.0,0,0.5,1,checkpoints,1,0.01,0.0001,256,128,0,1.0,0.0001,256,128,0.2,1.0,1,1,Quadro RTX 8000,/network/scratch/f/faisal.mohamed/purejaxrl/counter-force_127766256,counter-force_127766256
1010,16547840,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0003,256,64,350000000,4,8,0.99,0.8,0.2,0.0,0.5,256,1.0,tanh,ant_u_maze_single_goal,,1000,1,{},1,1,0,75937,online,,purejaxrl_ant_u_maze_single_goal_no_teacher_rnd_baseline,300,1000,360,1,200,10,50,no_teacher_rnd_baseline,0,0,1.0,0,0.5,1,checkpoints,1,0.01,0.0001,256,128,0,1.0,0.0001,256,128,0.2,1.0,1,1,Quadro RTX 8000,/network/scratch/f/faisal.mohamed/purejaxrl/counter-force_127766256,counter-force_127766256
1015,16646144,0.0,-0.0158845260739326,7.166569275796064e-07,-0.0158848837018013,2.208677291870117,0.0,0.0,0.0,0.0,7.62939453125e-06,0.002762125339359,0.0,0.0,0.0002857457438949,0.9492464065551758,5.693933963775635,0.0,0.0048984098248183,0.0019985216204077,0.0424217507243156,8.65982437133789,0.042417861521244,,,,,,,,,0.0003,256,64,350000000,4,8,0.99,0.8,0.2,0.0,0.5,256,1.0,tanh,ant_u_maze_single_goal,,1000,1,{},1,1,0,75937,online,,purejaxrl_ant_u_maze_single_goal_no_teacher_rnd_baseline,300,1000,360,1,200,10,50,no_teacher_rnd_baseline,0,0,1.0,0,0.5,1,checkpoints,1,0.01,0.0001,256,128,0,1.0,0.0001,256,128,0.2,1.0,1,1,Quadro RTX 8000,/network/scratch/f/faisal.mohamed/purejaxrl/counter-force_127766256,counter-force_127766256
1020,16711680,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0003,256,64,350000000,4,8,0.99,0.8,0.2,0.0,0.5,256,1.0,tanh,ant_u_maze_single_goal,,1000,1,{},1,1,0,75937,online,,purejaxrl_ant_u_maze_single_goal_no_teacher_rnd_baseline,300,1000,360,1,200,10,50,no_teacher_rnd_baseline,0,0,1.0,0,0.5,1,checkpoints,1,0.01,0.0001,256,128,0,1.0,0.0001,256,128,0.2,1.0,1,1,Quadro RTX 8000,/network/scratch/f/faisal.mohamed/purejaxrl/counter-force_127766256,counter-force_127766256
1030,16875520,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0003,256,64,350000000,4,8,0.99,0.8,0.2,0.0,0.5,256,1.0,tanh,ant_u_maze_single_goal,,1000,1,{},1,1,0,75937,online,,purejaxrl_ant_u_maze_single_goal_no_teacher_rnd_baseline,300,1000,360,1,200,10,50,no_teacher_rnd_baseline,0,0,1.0,0,0.5,1,checkpoints,1,0.01,0.0001,256,128,0,1.0,0.0001,256,128,0.2,1.0,1,1,Quadro RTX 8000,/network/scratch/f/faisal.mohamed/purejaxrl/counter-force_127766256,counter-force_127766256
1031,16908288,0.0,-0.0192222408950328,6.082148615860206e-07,-0.0192225463688373,2.074465274810791,0.0,0.0,0.0,0.0,7.51110928831622e-06,0.0027406299486756,0.0,0.0,0.0002855210332199,0.9497718811035156,5.713687896728516,0.0,0.0054292995482683,0.0018926232587546,0.0467778779566288,8.615530967712402,0.0467654392123222,,,,,,,,,0.0003,256,64,350000000,4,8,0.99,0.8,0.2,0.0,0.5,256,1.0,tanh,ant_u_maze_single_goal,,1000,1,{},1,1,0,75937,online,,purejaxrl_ant_u_maze_single_goal_no_teacher_rnd_baseline,300,1000,360,1,200,10,50,no_teacher_rnd_baseline,0,0,1.0,0,0.5,1,checkpoints,1,0.01,0.0001,256,128,0,1.0,0.0001,256,128,0.2,1.0,1,1,Quadro RTX 8000,/network/scratch/f/faisal.mohamed/purejaxrl/counter-force_127766256,counter-force_127766256
1040,17039360,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0003,256,64,350000000,4,8,0.99,0.8,0.2,0.0,0.5,256,1.0,tanh,ant_u_maze_single_goal,,1000,1,{},1,1,0,75937,online,,purejaxrl_ant_u_maze_single_goal_no_teacher_rnd_baseline,300,1000,360,1,200,10,50,no_teacher_rnd_baseline,0,0,1.0,0,0.5,1,checkpoints,1,0.01,0.0001,256,128,0,1.0,0.0001,256,128,0.2,1.0,1,1,Quadro RTX 8000,/network/scratch/f/faisal.mohamed/purejaxrl/counter-force_127766256,counter-force_127766256
1046,17154048,0.0,-0.0166978016495704,6.47370711703843e-07,-0.0166981257498264,1.980325698852539,0.0,0.0,0.0,0.0,7.403500148939202e-06,0.0027209271211177,0.0,0.0,0.0002853103796951,0.950337290763855,5.728168964385986,0.0,0.0049245813861489,0.0022180909290909,0.0422271788120269,8.573807716369629,0.0422246158123016,,,,,,,,,0.0003,256,64,350000000,4,8,0.99,0.8,0.2,0.0,0.5,256,1.0,tanh,ant_u_maze_single_goal,,1000,1,{},1,1,0,75937,online,,purejaxrl_ant_u_maze_single_goal_no_teacher_rnd_baseline,300,1000,360,1,200,10,50,no_teacher_rnd_baseline,0,0,1.0,0,0.5,1,checkpoints,1,0.01,0.0001,256,128,0,1.0,0.0001,256,128,0.2,1.0,1,1,Quadro RTX 8000,/network/scratch/f/faisal.mohamed/purejaxrl/counter-force_127766256,counter-force_127766256
1050,17203200,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0003,256,64,350000000,4,8,0.99,0.8,0.2,0.0,0.5,256,1.0,tanh,ant_u_maze_single_goal,,1000,1,{},1,1,0,75937,online,,purejaxrl_ant_u_maze_single_goal_no_teacher_rnd_baseline,300,1000,360,1,200,10,50,no_teacher_rnd_baseline,0,0,1.0,0,0.5,1,checkpoints,1,0.01,0.0001,256,128,0,1.0,0.0001,256,128,0.2,1.0,1,1,Quadro RTX 8000,/network/scratch/f/faisal.mohamed/purejaxrl/counter-force_127766256,counter-force_127766256
1060,17367040,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0003,256,64,350000000,4,8,0.99,0.8,0.2,0.0,0.5,256,1.0,tanh,ant_u_maze_single_goal,,1000,1,{},1,1,0,75937,online,,purejaxrl_ant_u_maze_single_goal_no_teacher_rnd_baseline,300,1000,360,1,200,10,50,no_teacher_rnd_baseline,0,0,1.0,0,0.5,1,checkpoints,1,0.01,0.0001,256,128,0,1.0,0.0001,256,128,0.2,1.0,1,1,Quadro RTX 8000,/network/scratch/f/faisal.mohamed/purejaxrl/counter-force_127766256,counter-force_127766256
1062,17416192,0.0,-0.0163660701364278,6.526502147607971e-07,-0.0163663960993289,1.8992587327957156,0.0,0.0,0.0,0.0,7.292064765351824e-06,0.0027003723662346,0.0,0.0,0.0002850856690201,0.9509625434875488,5.750194549560547,0.0,0.0052451705560088,0.0020504726562649,0.0447492934763431,8.531158447265625,0.044741466641426,,,,,,,,,0.0003,256,64,350000000,4,8,0.99,0.8,0.2,0.0,0.5,256,1.0,tanh,ant_u_maze_single_goal,,1000,1,{},1,1,0,75937,online,,purejaxrl_ant_u_maze_single_goal_no_teacher_rnd_baseline,300,1000,360,1,200,10,50,no_teacher_rnd_baseline,0,0,1.0,0,0.5,1,checkpoints,1,0.01,0.0001,256,128,0,1.0,0.0001,256,128,0.2,1.0,1,1,Quadro RTX 8000,/network/scratch/f/faisal.mohamed/purejaxrl/counter-force_127766256,counter-force_127766256
1070,17530880,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0003,256,64,350000000,4,8,0.99,0.8,0.2,0.0,0.5,256,1.0,tanh,ant_u_maze_single_goal,,1000,1,{},1,1,0,75937,online,,purejaxrl_ant_u_maze_single_goal_no_teacher_rnd_baseline,300,1000,360,1,200,10,50,no_teacher_rnd_baseline,0,0,1.0,0,0.5,1,checkpoints,1,0.01,0.0001,256,128,0,1.0,0.0001,256,128,0.2,1.0,1,1,Quadro RTX 8000,/network/scratch/f/faisal.mohamed/purejaxrl/counter-force_127766256,counter-force_127766256
1078,17678336,0.0,-0.0180515348911285,4.960958222000045e-07,-0.0180517826229333,1.8213162422180176,0.0,0.0,0.0,0.0,7.183934030763339e-06,0.0026802765205502,0.0,0.0,0.000284860987449,0.9518035054206848,5.773131370544434,0.0,0.0057573718950152,0.0019140056101605,0.0488734543323516,8.48846435546875,0.0488578677177429,,,,,,,,,0.0003,256,64,350000000,4,8,0.99,0.8,0.2,0.0,0.5,256,1.0,tanh,ant_u_maze_single_goal,,1000,1,{},1,1,0,75937,online,,purejaxrl_ant_u_maze_single_goal_no_teacher_rnd_baseline,300,1000,360,1,200,10,50,no_teacher_rnd_baseline,0,0,1.0,0,0.5,1,checkpoints,1,0.01,0.0001,256,128,0,1.0,0.0001,256,128,0.2,1.0,1,1,Quadro RTX 8000,/network/scratch/f/faisal.mohamed/purejaxrl/counter-force_127766256,counter-force_127766256
1080,17694720,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0003,256,64,350000000,4,8,0.99,0.8,0.2,0.0,0.5,256,1.0,tanh,ant_u_maze_single_goal,,1000,1,{},1,1,0,75937,online,,purejaxrl_ant_u_maze_single_goal_no_teacher_rnd_baseline,300,1000,360,1,200,10,50,no_teacher_rnd_baseline,0,0,1.0,0,0.5,1,checkpoints,1,0.01,0.0001,256,128,0,1.0,0.0001,256,128,0.2,1.0,1,1,Quadro RTX 8000,/network/scratch/f/faisal.mohamed/purejaxrl/counter-force_127766256,counter-force_127766256
1090,17858560,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0003,256,64,350000000,4,8,0.99,0.8,0.2,0.0,0.5,256,1.0,tanh,ant_u_maze_single_goal,,1000,1,{},1,1,0,75937,online,,purejaxrl_ant_u_maze_single_goal_no_teacher_rnd_baseline,300,1000,360,1,200,10,50,no_teacher_rnd_baseline,0,0,1.0,0,0.5,1,checkpoints,1,0.01,0.0001,256,128,0,1.0,0.0001,256,128,0.2,1.0,1,1,Quadro RTX 8000,/network/scratch/f/faisal.mohamed/purejaxrl/counter-force_127766256,counter-force_127766256
1093,17924096,0.0,-0.0159407686442136,5.719706450690865e-07,-0.0159410536289215,1.7565193176269531,0.0,0.0,0.0,0.0,7.085433935571928e-06,0.0026618384290486,0.0,0.0,0.0002846503339242,0.9525784850120544,5.794729709625244,0.0,0.0051466319710016,0.0022300574928522,0.0434774532914161,8.447052955627441,0.043473444879055,,,,,,,,,0.0003,256,64,350000000,4,8,0.99,0.8,0.2,0.0,0.5,256,1.0,tanh,ant_u_maze_single_goal,,1000,1,{},1,1,0,75937,online,,purejaxrl_ant_u_maze_single_goal_no_teacher_rnd_baseline,300,1000,360,1,200,10,50,no_teacher_rnd_baseline,0,0,1.0,0,0.5,1,checkpoints,1,0.01,0.0001,256,128,0,1.0,0.0001,256,128,0.2,1.0,1,1,Quadro RTX 8000,/network/scratch/f/faisal.mohamed/purejaxrl/counter-force_127766256,counter-force_127766256
1100,18022400,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0003,256,64,350000000,4,8,0.99,0.8,0.2,0.0,0.5,256,1.0,tanh,ant_u_maze_single_goal,,1000,1,{},1,1,0,75937,online,,purejaxrl_ant_u_maze_single_goal_no_teacher_rnd_baseline,300,1000,360,1,200,10,50,no_teacher_rnd_baseline,0,0,1.0,0,0.5,1,checkpoints,1,0.01,0.0001,256,128,0,1.0,0.0001,256,128,0.2,1.0,1,1,Quadro RTX 8000,/network/scratch/f/faisal.mohamed/purejaxrl/counter-force_127766256,counter-force_127766256
